0,0.0046691895
0.0001250033,0.0103759766
0.0002500065,0.0053405762
0.0003750098,0.0026550293
0.000500013,0.0039978027
0.0006250163,0.0014648438
0.0007500195,-0.0014648438
0.0008750228,-0.003112793
0.001000026,-0.0034484863
0.0011250293,-0.0047912598
0.0012500326,-0.0083007813
0.0013750358,-0.0037231445
0.0015000391,-0.0021057129
0.0016250423,0.0018920898
0.0017500456,-0.0004882813
0.0018750488,0.005279541
0.0020000521,0.001953125
0.0021250553,0.0034484863
0.0022500586,0.0009155273
0.0023750619,0.0126953125
0.0025000651,0.0165100098
0.0026250684,0.0164489746
0.0027500716,0.0069885254
0.0028750749,0.0036621094
0.0030000781,-0.0122375488
0.0031250814,-0.022857666
0.0032500846,-0.0207824707
0.0033750879,-0.0145874023
0.0035000911,-0.0094604492
0.0036250944,-0.0091552734
0.0037500977,-0.0038452148
0.0038751009,-0.006072998
0.0040001042,0.0011901855
0.0041251074,-0.0082092285
0.0042501107,0.0007629395
0.0043751139,-0.0027770996
0.0045001172,0.001373291
0.0046251204,-0.0092773438
0.0047501237,0.0055847168
0.004875127,-0.0009155273
0.0050001302,0.0043945313
0.0051251335,0.0083007813
0.0052501367,0.0155029297
0.00537514,0.0135192871
0.0055001432,0.0136413574
0.0056251465,0.0169067383
0.0057501497,0.0230712891
0.005875153,0.0341796875
0.0060001563,0.0192260742
0.0061251595,0.0251159668
0.0062501628,0.0093994141
0.006375166,0.0027770996
0.0065001693,-0.0291137695
0.0066251725,-0.0283508301
0.0067501758,-0.0329589844
0.006875179,-0.0218200684
0.0070001823,-0.0236816406
0.0071251856,-0.0199279785
0.0072501888,-0.0075378418
0.0073751921,-0.0032958984
0.0075001953,-0.0054626465
0.0076251986,-0.0138549805
0.0077502018,-0.0005493164
0.0078752051,-0.0056762695
0.0080002083,-0.0048828125
0.0081252116,-0.0128479004
0.0082502148,-0.0009765625
0.0083752181,0.0021057129
0.0085002214,0.0084533691
0.0086252246,0.0053710938
0.0087502279,0.0192871094
0.0088752311,0.0183410645
0.0090002344,0.0208435059
0.0091252376,0.0211486816
0.0092502409,0.0361938477
0.0093752441,0.0445556641
0.0095002474,0.0332641602
0.0096252507,0.0262756348
0.0097502539,0.0121459961
0.0098752572,-0.0064086914
0.0100002604,-0.0311584473
0.0101252637,-0.0346984863
0.0102502669,-0.0338439941
0.0103752702,-0.0274047852
0.0105002734,-0.0243225098
0.0106252767,-0.0253601074
0.01075028,-0.0087890625
0.0108752832,-0.007598877
0.0110002865,-0.0049438477
0.0111252897,-0.005279541
0.011250293,-0.000061
0.0113752962,-0.0022277832
0.0115002995,-0.0073852539
0.0116253027,-0.0036010742
0.011750306,-0.0044250488
0.0118753093,0.0101013184
0.0120003125,0.0047607422
0.0121253158,0.0143737793
0.012250319,0.0023803711
0.0123753223,0.0131225586
0.0125003255,0.0135498047
0.0126253288,0.0266723633
0.012750332,0.0422363281
0.0128753353,0.0439453125
0.0130003386,0.0389709473
0.0131253418,0.0209655762
0.0132503451,0.0019836426
0.0133753483,-0.0228881836
0.0135003516,-0.0327148438
0.0136253548,-0.0369873047
0.0137503581,-0.0385131836
0.0138753613,-0.0304870605
0.0140003646,-0.0325927734
0.0141253678,-0.0189819336
0.0142503711,-0.008972168
0.0143753744,-0.0042724609
0.0145003776,0.0032653809
0.0146253809,0.0005187988
0.0147503841,0.0098876953
0.0148753874,-0.0036010742
0.0150003906,0.0075073242
0.0151253939,-0.0036010742
0.0152503971,0.0109863281
0.0153754004,0.0038757324
0.0155004037,0.0093078613
0.0156254069,0.0062561035
0.0157504102,0.0091247559
0.0158754134,0.0180053711
0.0160004167,0.0242919922
0.0161254199,0.0437316895
0.0162504232,0.0391540527
0.0163754264,0.0473937988
0.0165004297,0.0372009277
0.016625433,0.023223877
0.0167504362,-0.0082092285
0.0168754395,-0.0364685059
0.0170004427,-0.0606079102
0.017125446,-0.072052002
0.0172504492,-0.0632324219
0.0173754525,-0.0455322266
0.0175004557,-0.0296325684
0.017625459,-0.0168762207
0.0177504623,-0.0108642578
0.0178754655,-0.0031433105
0.0180004688,0.0016174316
0.018125472,0.0080871582
0.0182504753,0.0167541504
0.0183754785,0.0223999023
0.0185004818,0.0238037109
0.018625485,0.0048828125
0.0187504883,0.0113220215
0.0188754915,0.0081481934
0.0190004948,0.0125427246
0.0191254981,0.0169372559
0.0192505013,0.0258178711
0.0193755046,0.0328369141
0.0195005078,0.0315551758
0.0196255111,0.0446472168
0.0197505143,0.0471496582
0.0198755176,0.0649719238
0.0200005208,0.0491943359
0.0201255241,0.0255126953
0.0202505274,-0.0178527832
0.0203755306,-0.0578613281
0.0205005339,-0.0993041992
0.0206255371,-0.108795166
0.0207505404,-0.0791931152
0.0208755436,-0.0522766113
0.0210005469,-0.0168762207
0.0211255501,-0.0104064941
0.0212505534,-0.0126342773
0.0213755567,-0.0182800293
0.0215005599,-0.0136413574
0.0216255632,-0.0039978027
0.0217505664,0.024017334
0.0218755697,0.0384521484
0.0220005729,0.0243225098
0.0221255762,0.0207824707
0.0222505794,0.0133972168
0.0223755827,0.0102539063
0.022500586,0.0172424316
0.0226255892,0.0328674316
0.0227505925,0.0411376953
0.0228755957,0.0485229492
0.023000599,0.0409240723
0.0231256022,0.048248291
0.0232506055,0.0761413574
0.0233756087,0.0961303711
0.023500612,0.0786743164
0.0236256153,0.0263977051
0.0237506185,-0.0394287109
0.0238756218,-0.1166992188
0.024000625,-0.1513366699
0.0241256283,-0.1466064453
0.0242506315,-0.0773620605
0.0243756348,-0.0377502441
0.024500638,-0.0039978027
0.0246256413,-0.0097961426
0.0247506445,-0.0202026367
0.0248756478,-0.025604248
0.0250006511,-0.0240478516
0.0251256543,0.0032958984
0.0252506576,0.0313110352
0.0253756608,0.0479125977
0.0255006641,0.0202636719
0.0256256673,0.0214538574
0.0257506706,0.0149230957
0.0258756738,0.0235900879
0.0260006771,0.0269470215
0.0261256804,0.0343933105
0.0262506836,0.041809082
0.0263756869,0.035736084
0.0265006901,0.0417175293
0.0266256934,0.071105957
0.0267506966,0.123840332
0.0268756999,0.1370239258
0.0270007031,0.0991210938
0.0271257064,0.0008850098
0.0272507097,-0.1037902832
0.0273757129,-0.1883544922
0.0275007162,-0.2108459473
0.0276257194,-0.1504211426
0.0277507227,-0.0552978516
0.0278757259,-0.0012512207
0.0280007292,0.0050964355
0.0281257324,-0.0096740723
0.0282507357,-0.0275268555
0.028375739,-0.0320739746
0.0285007422,-0.0243835449
0.0286257455,0.0157165527
0.0287507487,0.0481567383
0.028875752,0.0507202148
0.0290007552,0.0107421875
0.0291257585,0.0184631348
0.0292507617,0.0380859375
0.029375765,0.0543518066
0.0295007682,0.0419616699
0.0296257715,0.0355224609
0.0297507748,0.0314941406
0.029875778,0.0349731445
0.0300007813,0.0586242676
0.0301257845,0.1230163574
0.0302507878,0.1898193359
0.030375791,0.1678161621
0.0305007943,0.0648498535
0.0306257975,-0.088470459
0.0307508008,-0.2176208496
0.0308758041,-0.2802734375
0.0310008073,-0.2394104004
0.0311258106,-0.1078186035
0.0312508138,-0.002532959
0.0313758171,0.0063781738
0.0315008203,-0.0084838867
0.0316258236,-0.0255737305
0.0317508268,-0.0328674316
0.0318758301,-0.0464477539
0.0320008334,-0.0118103027
0.0321258366,0.0307006836
0.0322508399,0.0805664063
0.0323758431,0.023651123
0.0325008464,0.0019226074
0.0326258496,0.052154541
0.0327508529,0.091583252
0.0328758561,0.0875549316
0.0330008594,0.0484619141
0.0331258627,0.0446166992
0.0332508659,0.0310974121
0.0333758692,0.0480651855
0.0335008724,0.0968017578
0.0336258757,0.2080383301
0.0337508789,0.250213623
0.0338758822,0.1419067383
0.0340008854,-0.0399475098
0.0341258887,-0.2195739746
0.034250892,-0.316192627
0.0343758952,-0.3259277344
0.0345008985,-0.1872558594
0.0346259017,-0.0403137207
0.034750905,0.0140380859
0.0348759082,-0.0134887695
0.0350009115,-0.039855957
0.0351259147,-0.0366210938
0.035250918,-0.0584106445
0.0353759212,-0.0617675781
0.0355009245,-0.0046081543
0.0356259278,0.082824707
0.035750931,0.0489501953
0.0358759343,-0.0107727051
0.0360009375,0.0133056641
0.0361259408,0.1271972656
0.036250944,0.143371582
0.0363759473,0.0985412598
0.0365009505,0.0479125977
0.0366259538,0.0493469238
0.0367509571,0.0471496582
0.0368759603,0.082244873
0.0370009636,0.1933898926
0.0371259668,0.2973022461
0.0372509701,0.233001709
0.0373759733,0.0323791504
0.0375009766,-0.1842651367
0.0376259798,-0.3356323242
0.0377509831,-0.386505127
0.0378759864,-0.2712097168
0.0380009896,-0.0849304199
0.0381259929,0.0186462402
0.0382509961,-0.0072631836
0.0383759994,-0.0634765625
0.0385010026,-0.0388793945
0.0386260059,-0.0599365234
0.0387510091,-0.0717468262
0.0388760124,-0.0498046875
0.0390010157,0.0610961914
0.0391260189,0.0686035156
0.0392510222,-0.0158996582
0.0393760254,-0.0302734375
0.0395010287,0.1051025391
0.0396260319,0.1878662109
0.0397510352,0.140411377
0.0398760384,0.0677490234
0.0400010417,0.037689209
0.0401260449,0.0559082031
0.0402510482,0.0739135742
0.0403760515,0.1749572754
0.0405010547,0.3106079102
0.040626058,0.3019104004
0.0407510612,0.0931091309
0.0408760645,-0.1472167969
0.0410010677,-0.3207092285
0.041126071,-0.3968505859
0.0412510742,-0.3264465332
0.0413760775,-0.1409912109
0.0415010808,0.005065918
0.041626084,0.0026245117
0.0417510873,-0.0714416504
0.0418760905,-0.0547790527
0.0420010938,-0.0329284668
0.042126097,-0.0660705566
0.0422511003,-0.0836791992
0.0423761035,0.0256958008
0.0425011068,0.0729370117
0.0426261101,0.00390625
0.0427511133,-0.0577087402
0.0428761166,0.072845459
0.0430011198,0.2109069824
0.0431261231,0.1920776367
0.0432511263,0.0863647461
0.0433761296,0.0388793945
0.0435011328,0.0661010742
0.0436261361,0.0694274902
0.0437511394,0.1492614746
0.0438761426,0.2958984375
0.0440011459,0.3356628418
0.0441261491,0.1462097168
0.0442511524,-0.1107788086
0.0443761556,-0.3056640625
0.0445011589,-0.3980712891
0.0446261621,-0.365447998
0.0447511654,-0.2064208984
0.0448761687,-0.0307617188
0.0450011719,0.011505127
0.0451261752,-0.0826721191
0.0452511784,-0.0723876953
0.0453761817,-0.0307617188
0.0455011849,-0.0443725586
0.0456261882,-0.0898132324
0.0457511914,-0.0035095215
0.0458761947,0.0776672363
0.0460011979,0.0250244141
0.0461262012,-0.0615234375
0.0462512045,0.0191345215
0.0463762077,0.2184143066
0.046501211,0.2420043945
0.0466262142,0.1296081543
0.0467512175,0.0311584473
0.0468762207,0.0660705566
0.047001224,0.0821533203
0.0471262272,0.1342163086
0.0472512305,0.268157959
0.0473762338,0.350189209
0.047501237,0.2105102539
0.0476262403,-0.0563964844
0.0477512435,-0.2876586914
0.0478762468,-0.3895568848
0.04800125,-0.3829956055
0.0481262533,-0.2572021484
0.0482512565,-0.0905456543
0.0483762598,0.0074157715
0.0485012631,-0.0799865723
0.0486262663,-0.0945739746
0.0487512696,-0.0470581055
0.0488762728,-0.043548584
0.0490012761,-0.0856933594
0.0491262793,-0.0453796387
